Ticker, Code, Name
GV,GOOG/AMEX_GV,Goldfield Corp 
GVI,GOOG/AMEX_GVI,iShares Brclys Intrdte Gov/Crt Bd Fd 
GVP,GOOG/AMEX_GVP,GSE Systems
GVT,GOOG/AMEX_GVT,Columbia Concentrated Large Cap Value 
GWL,GOOG/AMEX_GWL,SPDR S&amp;P World ex-US 
GWO,GOOG/AMEX_GWO,CS Global Warming ETN Elements 
GWX,GOOG/AMEX_GWX,SPDR S&amp;P International Small Cap 
GXC,GOOG/AMEX_GXC,SPDR S&amp;P China 
GXF,GOOG/AMEX_GXF,Global X FTSE Nordic 30 ETF 
GXG,GOOG/AMEX_GXG,Global X InterBolsa FTSE Colombia20
GYLD,GOOG/AMEX_GYLD,Arrow DJ Global Yield ETF 
HAO,GOOG/AMEX_HAO,Claymore/AlphaShares China Small Cap ETF 
HAP,GOOG/AMEX_HAP,Rve Hard Assets Prod ETF Market Vectors 
HBTA,GOOG/AMEX_HBTA,Russell 1000 High Beta ETF 
HDG,GOOG/AMEX_HDG,ProShares Trust 
HDGE,GOOG/AMEX_HDGE,AdvisorShares Trust 
HDIV,GOOG/AMEX_HDIV,Russell High Dividend Yield ETF 
HDV,GOOG/AMEX_HDV,iShares Trust 
HEB,GOOG/AMEX_HEB,Hemispherx BioPharma
HECO,GOOG/AMEX_HECO,Huntington Ecological Strategy 
HEDJ,GOOG/AMEX_HEDJ,WisdomTree Inter Hedged Eq Fund 
HEVY,GOOG/AMEX_HEVY,iPath Pure Beta Industrial Metals ETN 
HFB,GOOG/AMEX_HFB,Merrill Lynch & Co. 
HGEM,GOOG/AMEX_HGEM,EGA Emerging Global Shares Trust 
HGI,GOOG/AMEX_HGI,Claymore/Zacks Intl Multi-Ast Inc 
HH,GOOG/AMEX_HH,Hooper Holmes
HILO,GOOG/AMEX_HILO,EGA Emerging Global Shares Trust 
HKN,GOOG/AMEX_HKN,Hkn 
HLM_,GOOG/AMEX_HLM_,Hillman Companies Inc 
HMG,GOOG/AMEX_HMG,HMG/Courtland Properties 
HMTM,GOOG/AMEX_HMTM,Russell 1000 High Momentum ETF 
HNW,GOOG/AMEX_HNW,Pioneer Diversified High Income Trust Pioneer Diversified High Income Trust Common Shares of Beneficial Interest 
HRT,GOOG/AMEX_HRT,Arrhythmia Research Technology
HTM,GOOG/AMEX_HTM,U.S. Geothermal Inc. 
HUSA,GOOG/AMEX_HUSA,Houston American Energy Corporation 
HUSE,GOOG/AMEX_HUSE,Huntington US Equity Rotation S 
HVOL,GOOG/AMEX_HVOL,Russell 1000 High Volatility ETF 
HWG,GOOG/AMEX_HWG,The Hallwood Group Incorporated 
HYD,GOOG/AMEX_HYD,Market Vectors High Yield Muni. Ind
HYEM,GOOG/AMEX_HYEM,Emrg Mkts High Yield Bd ETF Market Vectors 
HYG,GOOG/AMEX_HYG,High Yid Corp Bond 
HYLD,GOOG/AMEX_HYLD,Advisorshares Trust 
HYMB,GOOG/AMEX_HYMB,SPDR Series Trust 
HYS,GOOG/AMEX_HYS,PIMCO ETF Trust 
HYXU,GOOG/AMEX_HYXU,Global Ex-US High Yield Corp Bond Fund Ishares 
IAF,GOOG/AMEX_IAF,Aberdeen Australia Equity Fund Inc 
IAI,GOOG/AMEX_IAI,iShares Dow Jones US Brok-Dea. Ind.ETF 
IAK,GOOG/AMEX_IAK,iShares Dow Jones US Insurance Index ETF 
IAT,GOOG/AMEX_IAT,iShares Dow Jones US Reg Banks Ind.
IAU,GOOG/AMEX_IAU,iShares Gold Trust
IBIO,GOOG/AMEX_IBIO,Ibio Inc 
IBND,GOOG/AMEX_IBND,SPDR Barclays Capital Inte Corp Bond ETF 
ICF,GOOG/AMEX_ICF,iShares Cohen &amp; Steers Realty Maj. 
ICH,GOOG/AMEX_ICH,Investors Capital Holdings Ltd 
ICI,GOOG/AMEX_ICI,iPath iPath Optimized Currency Carry ETN 
ICN,GOOG/AMEX_ICN,WisdomTree Dreyfus Indian Rupee Fund ETF 
IDHB,GOOG/AMEX_IDHB,S&P Intl Dev High Beta Powershares 
IDHQ,GOOG/AMEX_IDHQ,S&P Intl Dev High Quality Powershares 
IDI,GOOG/AMEX_IDI,Tiger Media Inc 
IDLV,GOOG/AMEX_IDLV,S&P Intl Dev Low Volatility Powershares 
IDN,GOOG/AMEX_IDN,Intellicheck Mobilisa
IDU,GOOG/AMEX_IDU,iShares Dow Jones US Utilities 
IDV,GOOG/AMEX_IDV,iShares Dow Jones EPAC Sel Div Ind 
IDX,GOOG/AMEX_IDX,Market Vectors Indonesia Index 
IDXJ,GOOG/AMEX_IDXJ,Indonesia Smallcap ETF Market Vectors 
IEC,GOOG/AMEX_IEC,IEC Electronics Corp. 
IEF,GOOG/AMEX_IEF,iShares Barclays 7-10 Year Trasry Bnd Fd 
IEI,GOOG/AMEX_IEI,iShares Barclays 3-7 Year Treasry Bnd Fd 
IEO,GOOG/AMEX_IEO,iShares Dow Jones US Oil &amp; Gas Exp.
IEV,GOOG/AMEX_IEV,iShares S&amp;P Europe 350 Index 
IEZ,GOOG/AMEX_IEZ,iShares Dow Jones US Oil Equip. 
IF,GOOG/AMEX_IF,Aberdeen Indonesia Fund Inc 
IFMI,GOOG/AMEX_IFMI,Institutional Financial Markets Inc 
IFO,GOOG/AMEX_IFO,Spx Lasers 
IG,GOOG/AMEX_IG,IGI Laboratories
IGC,GOOG/AMEX_IGC,India Globalization Capital
IGE,GOOG/AMEX_IGE,iShares S&amp;P NA Nat. Re. Sc. Idx. Fd
IGEM,GOOG/AMEX_IGEM,Industrials GEMS ETF Egshares 
IGF,GOOG/AMEX_IGF,iShares S&amp;P Global Infrastructure Index 
IGM,GOOG/AMEX_IGM,iShares S&amp;P NA Tech. Sec. Idx. Fd. 
IGN,GOOG/AMEX_IGN,iShares S&amp;P NA Tec.-Mul. Net. Idx. 
IGS,GOOG/AMEX_IGS,ProShares Trust 
IGU,GOOG/AMEX_IGU,ProShares Trust 
IGV,GOOG/AMEX_IGV,iShares S&amp;P NA Tec.-SW. Idx. Fund 
IHE,GOOG/AMEX_IHE,iShares Dow Jones US Pharm Indx 
IHF,GOOG/AMEX_IHF,iShares Dow Jones US Health Care
IHI,GOOG/AMEX_IHI,iShares Dow Jones US Medical Dev.
IHT,GOOG/AMEX_IHT,InnSuites Hospitality Trust 
IHY,GOOG/AMEX_IHY,Intl High Yield Bond ETF Market Vectors 
IJH,GOOG/AMEX_IJH,Ishares Trust S &amp; P Midcap 
IJJ,GOOG/AMEX_IJJ,iShares S&amp;P MidCap 400 Value Index 
IJK,GOOG/AMEX_IJK,iShares S&amp;P MidCap 400 Growth 
IJR,GOOG/AMEX_IJR,iShares S&amp;P SmallCap 600 Index 
IJS,GOOG/AMEX_IJS,iShares S&amp;P SmallCap 600 Value Idx 
IJT,GOOG/AMEX_IJT,iShares S&amp;P SmallCap 600 Growth 
ILB,GOOG/AMEX_ILB,Global Advantage Inflation-Linked Bd Strat Fd Pi 
ILF,GOOG/AMEX_ILF,iShares S&amp;P Latin America 40 Index 
IMH,GOOG/AMEX_IMH,IMPAC Mortgage Holdings
IMO,GOOG/AMEX_IMO,Imperial Oil Limited 
INCO,GOOG/AMEX_INCO,India Consumer Egshares 
INDA,GOOG/AMEX_INDA,India Index Fund MSCI Ishares 
INDL,GOOG/AMEX_INDL,Direxion Daily India Bull 2X Shares 
INDZ,GOOG/AMEX_INDZ,India Bear 3X Direxion 
INFL,GOOG/AMEX_INFL,DB US Inflation ETN Powershares 
INFU,GOOG/AMEX_INFU,InfuSystem Holdings
INKM,GOOG/AMEX_INKM,SPDR SSGA Income Allocation ETF 
INO,GOOG/AMEX_INO,Inovio Pharmaceuticals Inc 
INP,GOOG/AMEX_INP,Barclays Bank Plc iPath ETNs linked to the MSCI India Total Return Index 
INR,GOOG/AMEX_INR,Market Vectors Indian Rupee/USD ETN 
INS,GOOG/AMEX_INS,Intelligent Systems Corporation 
INSD,GOOG/AMEX_INSD,Largecap Insider Sentiment Direxion 
INUV,GOOG/AMEX_INUV,Inuvo
INV,GOOG/AMEX_INV,Innovaro Inc 
INXX,GOOG/AMEX_INXX,EGA Emerging Global Shares Trust 
INY,GOOG/AMEX_INY,SPDR Nuveen Barclays Capitl NY Mncpl Bnd 
IOIL,GOOG/AMEX_IOIL,Index IQ ETF Trust 
IOO,GOOG/AMEX_IOO,iShares S&amp;P Global 100 Index 
IOT,GOOG/AMEX_IOT,Income Opportunity Realty Investors
IPAL,GOOG/AMEX_IPAL,2X Inverse Palladium ETN Velocityshares 
IPB,GOOG/AMEX_IPB,Merrill Lynch &amp; Co.
IPD,GOOG/AMEX_IPD,SPDR S&amp;P Interntl Cons Disctry Sec 
IPE,GOOG/AMEX_IPE,Spdr Series Trust 
IPF,GOOG/AMEX_IPF,SPDR S&amp;P International Financl Sec 
IPFF,GOOG/AMEX_IPFF,S&P Intl Preferred Stock Index Ishares 
IPK,GOOG/AMEX_IPK,SPDR S&amp;P International Techno Sec 
IPLT,GOOG/AMEX_IPLT,VelocityShares 2x Inverse Platinum ETN linked to the S&amp;P GSCI Platinum Index ER 
IPN,GOOG/AMEX_IPN,SPDR S&amp;P International Industl Sec 
IPS,GOOG/AMEX_IPS,SPDR S&amp;P International Consmr Stap 
IPT,GOOG/AMEX_IPT,iParty Corp. 
IPU,GOOG/AMEX_IPU,SPDR S&amp;P International Utilits Sec 
IPW,GOOG/AMEX_IPW,SPDR S&P Energy Sector International 
IRV,GOOG/AMEX_IRV,SPDR S&amp;P Interntial Materials Sec
IRY,GOOG/AMEX_IRY,SPDR S&amp;P International HealthCareSe
ISI,GOOG/AMEX_ISI,S&P 1500 Index Ishares 
ISL,GOOG/AMEX_ISL,Aberdeen Israel Fund Inc 
ISR,GOOG/AMEX_ISR,IsoRay
IST,GOOG/AMEX_IST,SPDR S&amp;P International Teleco Sec 
ITA,GOOG/AMEX_ITA,iShares Dow Jones US Aerospace &amp; Def.ETF 
ITB,GOOG/AMEX_ITB,iShares Dow Jones US Home Const. 
ITE,GOOG/AMEX_ITE,SPDR Barclays Capitl Intrmdt Trm Trs ETF 
ITF,GOOG/AMEX_ITF,iShares S&amp;P/TOPIX 150 Index 
ITI,GOOG/AMEX_ITI,Iteris Inc 
ITIP,GOOG/AMEX_ITIP,iShares Trust 
ITLT,GOOG/AMEX_ITLT,PowerShares DB 3X Italian Treasury Bond Futures ETN 
ITLY,GOOG/AMEX_ITLY,PowerShares DB Italian Treasury Bond Futures ETN 
ITM,GOOG/AMEX_ITM,Market Vectors-Inter. Muni. Index 
ITR,GOOG/AMEX_ITR,SPDR Barclay Cp Intr Trm Cr Bd 
IVE,GOOG/AMEX_IVE,iShares S&amp;P 500 Value Index 
IVOG,GOOG/AMEX_IVOG,Vanguard Admiral Funds 
IVOO,GOOG/AMEX_IVOO,Vanguard Admiral Funds 
IVOP,GOOG/AMEX_IVOP,iPath Inverse S&amp;P 500 VIX Short Term Futures 
IVOV,GOOG/AMEX_IVOV,Vanguard Admiral Funds 
IVV,GOOG/AMEX_IVV,iShares S&amp;P 500 Index 
IVW,GOOG/AMEX_IVW,iShares S&amp;P 500 Growth Index 
IWB,GOOG/AMEX_IWB,iShares Russell 1000 Index 
IWC,GOOG/AMEX_IWC,iShares Russell Microcap Index 
IWD,GOOG/AMEX_IWD,iShares Russell 1000 Value Index 
IWF,GOOG/AMEX_IWF,iShares Russell 1000 Growth Index 
IWL,GOOG/AMEX_IWL,iShares Russell Top 200 Index Fund ETF 
IWM,GOOG/AMEX_IWM,iShares Russell 2000 Index 
IWN,GOOG/AMEX_IWN,iShares Russell 2000 Value Index 
IWO,GOOG/AMEX_IWO,iShares Russell 2000 Growth Index 
IWP,GOOG/AMEX_IWP,iShares Russell Midcap Growth Idx. 
IWR,GOOG/AMEX_IWR,iShares Russell Midcap Index Fund 
IWS,GOOG/AMEX_IWS,iShares Russell Midcap Value Index 
IWV,GOOG/AMEX_IWV,iShares Russell 3000 Index 
IWW,GOOG/AMEX_IWW,iShares Russell 3000 Value Index 
IWX,GOOG/AMEX_IWX,iShares Russell Top 200 Value Index Fund 
IWY,GOOG/AMEX_IWY,iShares Russell Top 200 Grow Index Fund 
IWZ,GOOG/AMEX_IWZ,iShares Russell 3000 Growth Index 
IXC,GOOG/AMEX_IXC,iShares S&amp;P Global Energy Sector 
IXG,GOOG/AMEX_IXG,iShares S&amp;P Global Financials Sect.
IXJ,GOOG/AMEX_IXJ,iShares S&amp;P Global Healthcare Sect.
IXN,GOOG/AMEX_IXN,iShares S&amp;P Global Technology Sect.
IXP,GOOG/AMEX_IXP,iShares S&amp;P Global Telecommunicat. 
IYC,GOOG/AMEX_IYC,iShares Dow Jones US Consumer Ser. 
IYE,GOOG/AMEX_IYE,iShares Dow Jones US Energy Sector 
IYF,GOOG/AMEX_IYF,iShares Dow Jones US Financial 
IYG,GOOG/AMEX_IYG,iShares Dow Jones US Financial Svc.
IYH,GOOG/AMEX_IYH,iShares Dow Jones US Healthcare 
IYJ,GOOG/AMEX_IYJ,iShares Dow Jones US Industrial 
IYK,GOOG/AMEX_IYK,iShares Dow Jones US Consumer Goods
IYLD,GOOG/AMEX_IYLD,Mstar Multi-Asset Income Index Ishares 
IYM,GOOG/AMEX_IYM,iShares Dow Jones US Basic Mater. 
IYR,GOOG/AMEX_IYR,iShares Dow Jones US Real Estate 
IYT,GOOG/AMEX_IYT,iShares Dow Jones Transport. Avg. 
IYW,GOOG/AMEX_IYW,iShares Dow Jones US Technology 
IYY,GOOG/AMEX_IYY,iShares Dow Jones U.S. Index Fund 
IYZ,GOOG/AMEX_IYZ,iShares Dow Jones US Telecom 
JEM,GOOG/AMEX_JEM,iPath GEMS Index ETN 
JFP,GOOG/AMEX_JFP,Nuveen Tax-Advantaged Floating Rate Fund 
JFT,GOOG/AMEX_JFT,JPMorgan Chase &amp; Co KEYnotes ETN Linked to the First Trust 130/30 Large Cap Index 
JGBD,GOOG/AMEX_JGBD,DB 3X Inver Jap Gov Bond ETN Powershares 
JGBL,GOOG/AMEX_JGBL,PowerShares DB Japanese Govt Bond Futures ETN 
JGBS,GOOG/AMEX_JGBS,DB Inverse Jap Gov Bond ETN Powershares 
JGBT,GOOG/AMEX_JGBT,PowerShares DB 3X Japanese Govt Bond Futures ETN 
JJA,GOOG/AMEX_JJA,iPath Dow Jones UBS Agriculture Total Return Sub-Index ETN 
JJC,GOOG/AMEX_JJC,iPath Dow Jones UBS Copper Total Return Sub-Index ETN 
JJE,GOOG/AMEX_JJE,iPath Dow Jones UBS Energy Total Return Sub-Index ETN 
JJG,GOOG/AMEX_JJG,iPath Dow Jones UBS Grains Total Return Sub-Index ETN 
JJM,GOOG/AMEX_JJM,iPath Dow Jones UBS Industrial Metals Total Return Sub-Index ETN 
JJN,GOOG/AMEX_JJN,iPath Dow Jones UBS Nickel Subindex Total Return ETN 
JJP,GOOG/AMEX_JJP,iPath DJ-UBS Precious Metals Subindex Total Return SM Index ETN 
JJS,GOOG/AMEX_JJS,iPath DJ-UBS Softs Subindex Total Return SM Index ETN 
JJT,GOOG/AMEX_JJT,iPath DJ-UBS Tin Subindex Total Return SM ETN 
JJU,GOOG/AMEX_JJU,iPath DJ-UBS Aluminum Subindex Total Return SM IndexETN 
JKD,GOOG/AMEX_JKD,iShares Morningstar Large Core Idx 
JKE,GOOG/AMEX_JKE,iShares Morningstar Large Growth 
JKF,GOOG/AMEX_JKF,iShares Morningstar Large Value 
JKG,GOOG/AMEX_JKG,iShares Morningstar Mid Core Index 
JKH,GOOG/AMEX_JKH,iShares Morningstar Mid Growth Idx 
JKI,GOOG/AMEX_JKI,iShares Morningstar Mid Value Idx 
JKJ,GOOG/AMEX_JKJ,iShares Morningstar Small Core Idx 
JKK,GOOG/AMEX_JKK,iShares Morningstar Small Growth 
JKL,GOOG/AMEX_JKL,iShares Morningstar Small Value 
JNK,GOOG/AMEX_JNK,SPDR Barclays Capital High Yield Bnd ETF 
JO,GOOG/AMEX_JO,iPath DJ-UBS Coffee Subindex Total Return SM Index ETN 
JOB,GOOG/AMEX_JOB,General Employment Enterprises
JPP,GOOG/AMEX_JPP,SPDR Russell Nomura PRIME Japan 
JPX,GOOG/AMEX_JPX,ProShares UltraShort MSCI Pacific ex-Japan 
JRS,GOOG/AMEX_JRS,Nuveen Real Estate Income Fund 
JSC,GOOG/AMEX_JSC,SPDR Russell Nomura Small Cap Japan
JXI,GOOG/AMEX_JXI,iShares S&amp;P Global Utilities Sector
JYF,GOOG/AMEX_JYF,Japanese Yen Dreyfus Wisdomtree 
JYN,GOOG/AMEX_JYN,BARCLAYS BANK PLC iPath JPY/USD Exchange Rate ETN 
KBE,GOOG/AMEX_KBE,SPDR KBW Bank 
KBWB,GOOG/AMEX_KBWB,PowerShares KBW Bank Portfolio ETF 
KBWC,GOOG/AMEX_KBWC,PowerShares KBW Capital Markets Portfolio 
KBWD,GOOG/AMEX_KBWD,PowerShares Exchange
KBWI,GOOG/AMEX_KBWI,PowerShares KBW Insurance Portfoliio ETF 
KBWP,GOOG/AMEX_KBWP,PowerShares Exchange
KBWR,GOOG/AMEX_KBWR,PowerShares KBW Regional Banking Portfolio ETF 
KBWX,GOOG/AMEX_KBWX,PowerShares Exchange
KBWY,GOOG/AMEX_KBWY,PowerShares Exchange
KBX,GOOG/AMEX_KBX,Kimber Resources
KCE,GOOG/AMEX_KCE,SPDR KBW Capital Markets 
KGN,GOOG/AMEX_KGN,Keegan Resources Inc 
KIE,GOOG/AMEX_KIE,SPDR S&amp;P Insurance ETF 
KLD,GOOG/AMEX_KLD,iShares MSCI USA ESG Select Scl Indx Fnd 
KME,GOOG/AMEX_KME,SPDR KBW Mortgage Finance ETF 
KNOW,GOOG/AMEX_KNOW,All Cap Insider Sentiment Direxion 
KOL,GOOG/AMEX_KOL,Market Vectors-Coal ETF 
KOLD,GOOG/AMEX_KOLD,ProShares Trust II 
KRE,GOOG/AMEX_KRE,SPDR KBW Regional Banking 
KROO,GOOG/AMEX_KROO,Index IQ Australia Small Cap ETF 
KRS,GOOG/AMEX_KRS,ProShares Short KBW Regional Banking ETF 
KRU,GOOG/AMEX_KRU,ProShares Ultra KBW Regional Banking ETF 
KWT,GOOG/AMEX_KWT,Market Vectors Solar Energy 
KXI,GOOG/AMEX_KXI,iShares S&amp;P Global Consumer Staple
KXM,GOOG/AMEX_KXM,Kobex Minerals Inc. 
LAG,GOOG/AMEX_LAG,SPDR Barclays Capital Aggregate Bo 
LAQ,GOOG/AMEX_LAQ,Aberdeen Latin America Equity Fund
LATM,GOOG/AMEX_LATM,Market Vectors Latin Amer Sm-Cap Idx ETF 
LBJ,GOOG/AMEX_LBJ,Direxion Daily Latin Amrc Bll 3x Shr ETF 
LBND,GOOG/AMEX_LBND,PowerShares DB 3x Long 25 Year Treasury Bond ETN 
LBTA,GOOG/AMEX_LBTA,Russell 1000 Low Beta ETF 
LBY,GOOG/AMEX_LBY,Libbey Inc. 
LCI,GOOG/AMEX_LCI,Lannett Company
LCPR,GOOG/AMEX_LCPR,2X Long Copper ETN Velocityshares 
LD,GOOG/AMEX_LD,iPath DJ-UBS Lead Subindex Total Return SM Index ETN 
LEDD,GOOG/AMEX_LEDD,iPath Pure Beta Lead ETN 
LEI,GOOG/AMEX_LEI,Lucas Energy
LEMB,GOOG/AMEX_LEMB,iShares Emerging Markets Local Currency Bond 
LGEM,GOOG/AMEX_LGEM,EGA Emerging Global Shares Trust 
LGL,GOOG/AMEX_LGL,The LGL Group
LHB,GOOG/AMEX_LHB,Latin America Bear 3X Direxion 
LIT,GOOG/AMEX_LIT,Global X Funds 
LNG,GOOG/AMEX_LNG,Cheniere Energy
LODE,GOOG/AMEX_LODE,Comstock Mining
LON,GOOG/AMEX_LON,Loncor Resources Inc
LOV,GOOG/AMEX_LOV,Spark Networks Inc 
LPAL,GOOG/AMEX_LPAL,2X Long Palladium ETN Velocityshares 
LPH,GOOG/AMEX_LPH,Longwei Petroleum Investment Holding 
LPLT,GOOG/AMEX_LPLT,VelocityShares 2x Long Patinum ETN linked to the S&amp;P GSCI Platinum Index ER 
LQD,GOOG/AMEX_LQD,Invest Grade Corp Bd Fd 
LSC,GOOG/AMEX_LSC,HSBC Global Absolute Limited ELEMENTS S&amp;P CTI Index ETN 
LSG,GOOG/AMEX_LSG,Lake Shore Gold Corp Ordinary Shares 
LSKY,GOOG/AMEX_LSKY,ETRACS Monthly 2xLeveraged ISE Cloud Computing TR Index ETN due October 4
LSTK,GOOG/AMEX_LSTK,iPath Pure Beta Livestock ETN 
LTL,GOOG/AMEX_LTL,ProShares Ultra Telecommunications 
LTPZ,GOOG/AMEX_LTPZ,PIMCO 15+ Year U.S. TIPS Index Fund 
LTS,GOOG/AMEX_LTS,Ladenburg Thalmann Financial Services 
LVL,GOOG/AMEX_LVL,Claymore/S&amp;P Global Divded Opt Index ETF 
LVOL,GOOG/AMEX_LVOL,Russell 1000 Low Volatility ETF 
LWC,GOOG/AMEX_LWC,SPDR Barclays Cap Long Term Credit 
LWPE,GOOG/AMEX_LWPE,Russell Low P/E ETF 
MAB,GOOG/AMEX_MAB,Eaton Vance Massachusetts Municipal Bond Fund Common Shares of Beneficial Interest
MATH,GOOG/AMEX_MATH,AdvisorShares Trust 
MATL,GOOG/AMEX_MATL,Direxion Shares Exchange Traded Fund Trust 
MATS,GOOG/AMEX_MATS,Basic Materials Bear 3X Direxion 
MBA,GOOG/AMEX_MBA,CIBT Education Group Inc 
MBB,GOOG/AMEX_MBB,iShares Barclays MBS Bond Fund 
MBC,GOOG/AMEX_MBC,Citigroup Inc. 3% Minimum Coupon Principal Protected Based Upon Russell 
MBF,GOOG/AMEX_MBF,Citigroup Inc. Min Coupon on S&amp;P Midcap 400 Index 
MBG,GOOG/AMEX_MBG,SPDR Barclays Capital Mortgage Back ETF 
MBL,GOOG/AMEX_MBL,Bank of America Corporation Market Index Target Term Securities 
MCF,GOOG/AMEX_MCF,Contango Oil &amp; Gas Company 
MCHI,GOOG/AMEX_MCHI,iShares MSCI China Index Fund 
MCRO,GOOG/AMEX_MCRO,IQ Hedge Macro Tracker ETF 
MCZ,GOOG/AMEX_MCZ,Mad Catz Interactive
MDD,GOOG/AMEX_MDD,SPDR S&amp;P International Mid Cap 
MDGN,GOOG/AMEX_MDGN,Medgenics Inc 
MDM,GOOG/AMEX_MDM,Mountain Province Diamonds
MDW,GOOG/AMEX_MDW,Midway Gold Corp 
MDY,GOOG/AMEX_MDY,SPDR S&amp;P MidCap 400 ETF 
MDYG,GOOG/AMEX_MDYG,SPDR S&amp;P 400 Mid Cap Growth ETF 
MDYV,GOOG/AMEX_MDYV,SPDR S&amp;P 400 Mid Cap Value ETF 
MEA,GOOG/AMEX_MEA,Metalico
MEET,GOOG/AMEX_MEET,Meetme Inc 
MES,GOOG/AMEX_MES,Market Vectors Gulf States
MFLA,GOOG/AMEX_MFLA,iPath Long Enhanced MSCI EAFE Index ETN 
MFSA,GOOG/AMEX_MFSA,Short Enhanced MSCI EAFE ETN Ipath 
MGC,GOOG/AMEX_MGC,Vanguard Mega Cap 300 Index 
MGH,GOOG/AMEX_MGH,Minco Gold Corporation 
MGJ,GOOG/AMEX_MGJ,Bank of America Corporation Market Index Target Term Securities 
MGK,GOOG/AMEX_MGK,Vanguard Mega Cap 300 Growth Index ETF 
MGN,GOOG/AMEX_MGN,Mines Management
MGT,GOOG/AMEX_MGT,MGT Capital Investments Inc. 
MGV,GOOG/AMEX_MGV,Vanguard Mega Cap 300 Value Index ETF 
MHC,GOOG/AMEX_MHC,Citigroup Inc. 2% Minimum Coupon on S&amp;P 500 
MHE,GOOG/AMEX_MHE,Massachusetts Health and Education Tax-Exempt Trust Mutual Fund 
MHH,GOOG/AMEX_MHH,Mastech Holdings
MHM,GOOG/AMEX_MHM,Masonite International Corp 
MHR_C,GOOG/AMEX_MHR_C,Magnum Hunter Resources Corporation 10.25% Series C Cumulative Perpetual Preferred Stock 
MHR_D,GOOG/AMEX_MHR_D,Magnum Hunter Resources Corporation 8.0% Series D Cumulative Preferred Stock 
MHW,GOOG/AMEX_MHW,Bank of America Corporation MITTS Linked to the Dow Jones Industrial Average 
MIDU,GOOG/AMEX_MIDU,Direxion Daily Mid Cap Bull 3X Shares 
MIDZ,GOOG/AMEX_MIDZ,Midcap Bear 3X Direxion 
MINT,GOOG/AMEX_MINT,PIMCO Enhanced Short Mat Str Fund ETF 
MIW,GOOG/AMEX_MIW,Eaton Vance Michigan Municipal Bond Fund 
MJC,GOOG/AMEX_MJC,Citigroup Funding Inc. 3% Min Coupon on Russell 2000 Index 
MKF,GOOG/AMEX_MKF,Bank of America Corporation Market Index Target Term Securities 
MKN,GOOG/AMEX_MKN,Citigroup Inc. Principal Protected Note Based Upon Dow Jones 
MKZ,GOOG/AMEX_MKZ,Citigroup Inc. Principle Protected Note Based on DJ-UBS 
MLA,GOOG/AMEX_MLA,Bank of America Corporation Market Index Target Term Securities 
MLN,GOOG/AMEX_MLN,Market Vectors Long Municipal Index
MLPA,GOOG/AMEX_MLPA,G-X MLP ETF 
MLPG,GOOG/AMEX_MLPG,UBS AG Exchange Traded Access Securities 
MLPI,GOOG/AMEX_MLPI,UBS AG ETN 
MLPL,GOOG/AMEX_MLPL,UBS AG 2X Monthly Leveraged Long Exchnage Traded Access Securities 
MLPN,GOOG/AMEX_MLPN,Credit Suisse Group Index ETN 
MLPS,GOOG/AMEX_MLPS,UBS AG 1xMonthly Short Exchange Traded Access Securities 
MLPW,GOOG/AMEX_MLPW,UBS AG Exchange Traded Access Securities 
MLPY,GOOG/AMEX_MLPY,Morgan Stanley Cushing MLP High Income Index ETN 
MMF,GOOG/AMEX_MMF,Bank of America Corporation MITTS linked to Dow Jones Industrial Average 
MMV,GOOG/AMEX_MMV,Eaton Vance Massachusetts Municipal Income Trust Shares of Beneficial Interest 
MNA,GOOG/AMEX_MNA,IndexIQ IQ ARB Merger Arbitrage ETF 
MOAT,GOOG/AMEX_MOAT,Mstar Wide Moat ETF Market Vectors 
MOC,GOOG/AMEX_MOC,Command Security Corporation 
MOL,GOOG/AMEX_MOL,Citigroup Inc. 2% Min Coupon Based on Gold 
MOM,GOOG/AMEX_MOM,FQF Trust 
MONY,GOOG/AMEX_MONY,Financial Sector Bond Ishares 
MOO,GOOG/AMEX_MOO,Market Vectors Agribusiness 
MORT,GOOG/AMEX_MORT,Market Vectors ETF Trust 
MOU,GOOG/AMEX_MOU,Citigroup Inc. 3% Principal Protected Notes Linked to the Russell 2000 Index 
MPE,GOOG/AMEX_MPE,Bank of America Corporation Market Index Target Term Securities 
MQC,GOOG/AMEX_MQC,Bank of America Corporation Market Linked Step Up Notes Linked to the S&amp;P 500 Index 
MSC,GOOG/AMEX_MSC,Bank of America Corporation MITTS Linked tothe Dow Jones Industrial Average Index Linked Note 
MSL,GOOG/AMEX_MSL,MidSouth Bancorp
MSN,GOOG/AMEX_MSN,Emerson Radio Corp 
MTK,GOOG/AMEX_MTK,SPDR Morgan Stanley Technology 
MTY,GOOG/AMEX_MTY,Citigroup Inc. 3% Min Coupon Principle Protected Note based PR GOLD 
MUAA,GOOG/AMEX_MUAA,2012 S&P Amt-Free Municipal Ser Ishares 
MUAB,GOOG/AMEX_MUAB,iShares 2013 S&amp;P AMT-Free Mun Ser ETF 
MUAC,GOOG/AMEX_MUAC,iShares 2014 S&amp;P AMT-Free Mun Ser ETF 
MUAD,GOOG/AMEX_MUAD,iShares 2015 S&amp;P AMT-Free Mun Ser ETF 
MUAE,GOOG/AMEX_MUAE,iShares 2016 S&amp;P AMT-Free Mun Ser ETF 
MUAF,GOOG/AMEX_MUAF,iShares 2017 S&amp;P AMT-Free Mun Ser ETF 
